	1	2	3	4	5	6	7	8	9	10
SPSQ_biopsy3_RA_s_024um_00168_00188-1	0.03821397796657141	0.0	0.026896451620805676	0.0	0.019102214564551724	0.0	0.0	0.8312314806625027	0.04429282990606685	0.0
SPSQ_biopsy3_RA_s_024um_00187_00138-1	0.0	0.0	0.0	0.28188181347529206	0.8067813354763828	0.0	0.0	0.06346943467086118	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00125_00067-1	0.0	0.0	0.04685982224542288	0.012197958122024021	0.49738767498581504	0.03586447390474386	0.22071646139318774	0.02617864564217192	0.0	0.26210571798305515
SPSQ_biopsy3_RA_s_024um_00196_00217-1	0.1665574491877959	0.46943861014942523	0.2110645785254177	0.03414794342546974	0.029264095978511293	0.007947604568615476	0.06360708352798718	0.009324447258998472	0.0	0.003361669709015316
SPSQ_biopsy3_RA_s_024um_00183_00201-1	0.540509894194572	0.16832673549220306	0.2624897911308302	0.0	0.031707953915800204	0.08101783973336649	0.016502792517310603	0.017569720025998978	0.006108539478506931	0.0
SPSQ_biopsy3_RA_s_024um_00151_00162-1	0.7022931234947548	0.03695775754131939	0.35244671507028585	0.0	0.034313354244118494	0.0	0.019642642705901735	0.011032959002801185	0.0	0.00164642564917191
SPSQ_biopsy3_RA_s_024um_00124_00167-1	0.0	0.09138908172480083	0.04438064970851687	0.3835208287434216	0.35332810847260676	0.05121097630226297	0.021905403800497575	0.09949099398452711	0.0	0.013338400732517712
SPSQ_biopsy3_RA_s_024um_00167_00089-1	0.0	0.0	0.0	0.460789455592013	0.3744100959872001	0.0	0.0	0.0	0.0625853627786954	0.300868523135149
SPSQ_biopsy3_RA_s_024um_00129_00099-1	0.04858414568123355	0.02330515077344767	0.41068680161047694	0.0	0.03411056826468417	0.5939620421169647	0.0465952904884358	0.00418660945090632	0.0	0.010994436941174027
SPSQ_biopsy3_RA_s_024um_00121_00097-1	0.0	0.08115862831569433	0.0	0.03624100311002926	0.4556988455599809	0.2271974742551824	0.018755829176993845	0.06231492403723456	0.017461006516050166	0.037300530452569515
SPSQ_biopsy3_RA_s_024um_00128_00071-1	0.01670847433626873	0.2428592390713786	0.10764308408972353	0.0	0.019560495297809732	0.4355500166264093	0.09899421136504827	0.010481758634395037	0.0007354026114029466	0.0055217137823386
SPSQ_biopsy3_RA_s_024um_00079_00096-1	0.21171570092091188	0.49290240876093666	0.0	0.028702592118225227	0.0	0.22805129138308777	0.0	0.0	0.0007614424131859496	0.0
SPSQ_biopsy3_RA_s_024um_00137_00163-1	0.0908606640151392	0.20971345895098858	0.5263123765775324	0.0	0.0	0.06195192428289716	0.013184996759037856	0.0040774548020835275	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00165_00081-1	0.0	0.0	0.0	0.5120650756583215	0.10875270519995023	0.0	0.0	0.03320042420062168	0.35455014491427594	0.09860282361179559
SPSQ_biopsy3_RA_s_024um_00084_00215-1	0.0	0.0	0.0	0.0	0.5928740460403434	0.06377220542695752	0.127313480994005	0.0	0.006759020407520583	0.2279187778316453
SPSQ_biopsy3_RA_s_024um_00084_00243-1	0.07834480572628844	0.13397046728282255	0.0	0.423477716176297	0.026833002966575616	0.03661232039653835	0.10256617922476455	0.06440204129001703	0.022181084583310577	0.0
