	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00060_00183-1	0.0	0.05686680424027	0.053562416486900896	0.30948058644962645	0.18234489916529367	0.0	0.056793866144091584	0.0	0.040799041045306926	0.29983691504774496	0.0	0.0	0.0009212860280243075	0.004062614640735487	0.0
SPSC_biopsy1_s_024um_00076_00118-1	0.0	0.0	0.22572996129678588	0.38453675179261854	0.14764349349096653	0.028587250159854506	0.12468375112673699	0.0	0.013804789236165122	0.0	0.0	0.03660076163446666	0.0020512940083826136	0.005473997962210991	0.003154462045767619
SPSC_biopsy1_s_024um_00074_00161-1	0.003509028999168085	0.3362319835030459	0.02054253312093665	0.09915192053196609	0.04049567430509742	0.19953869947531352	0.0	0.0018470697978468344	0.009664594089096052	0.2831179532338236	0.007881370802968968	0.0	0.0	0.0004718083924504781	0.0
SPSC_biopsy1_s_024um_00085_00123-1	0.0	0.046064948068637625	0.04646303839988126	0.3323548337693596	0.15699155985288074	0.29388806591134287	0.0	0.09161312762870126	0.0009140996179646255	0.034262817832459255	0.004404562108379	0.022330049818327022	0.0	9.421644755783512e-05	0.0
SPSC_biopsy1_s_024um_00152_00156-1	0.44349904966717946	0.0	0.010102014368903678	0.0	0.27815348845475607	0.0	0.0	0.023130916385088414	0.0811839137283527	0.0	0.0	0.0	0.0	0.07058362835638393	0.0
SPSC_biopsy1_s_024um_00136_00126-1	0.001226020909875033	0.0	0.0	0.47130626653153496	0.019667457874153495	0.252769887201222	0.0	0.0	0.027944647007799726	0.24509989301664978	0.014125793124771104	0.0	0.0	0.001829834129863872	0.003485406762914197
SPSC_biopsy1_s_024um_00151_00162-1	0.0	0.0	0.0	0.0	0.3956326426258189	0.0	0.01351836537988156	0.0	0.0	0.0	0.15688955566470264	0.11774483397861264	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00073_00167-1	0.0	0.05955689751800927	0.25573648166289575	0.0	0.025795696749106197	0.20422942558144394	0.03161932092379025	0.016790633915172243	0.06251705849079091	0.22348926286449342	0.00806275273613644	0.025297499951812536	0.016579252544159817	0.0048790569962327505	0.0
SPSC_biopsy1_s_024um_00071_00100-1	0.0	0.0	0.0	0.0	0.6455479775515198	0.0	0.0	0.0	0.0	0.0	0.06471075855041854	0.15606222229784622	0.0	0.14075474711568936	0.0
SPSC_biopsy1_s_024um_00121_00132-1	0.006748306773852493	0.3983280522257696	0.16109984677896425	0.024726148106662616	0.1254758434885208	0.017610978655337388	0.0	0.008837969386457476	0.07428364227833169	0.1570580793796188	0.010376132418964425	0.0	0.000615763866845176	0.005874152599771594	0.004602326342689343
SPSC_biopsy1_s_024um_00062_00175-1	0.0	0.028086343753295245	0.37192248685630036	0.2133712083776597	0.01276025933643152	0.0	0.032331421032195475	0.03237729424747743	0.14601700625802674	0.03252992194847299	0.0032316775300142157	0.01597258086402212	0.0024519653633689317	0.0	0.01886870877296864
SPSC_biopsy1_s_024um_00103_00127-1	0.024854225622865357	0.001615976114933912	0.306797770401768	0.09389563068192139	0.28280816908872203	0.0	0.006015718788444179	0.009303724828157707	0.19311427280790364	0.0	0.0	0.11282255803435051	0.0035793566474924153	0.0	0.012905534483134487
SPSC_biopsy1_s_024um_00129_00125-1	0.0	0.4668282353514483	0.002765091266995514	0.25601959613540104	0.09037002967200741	0.08490486507621409	0.0	0.038732292081616916	0.0	0.07513223559149035	0.0	0.004101753185620592	0.005073315429979168	0.001177523779085222	0.0
SPSC_biopsy1_s_024um_00067_00171-1	0.0044373966931092025	0.037957597071965464	0.03005256988849753	0.31051627691850003	0.0	0.5014008642538511	0.0	0.0	0.0014618607988512884	0.11392577628690018	0.0	0.0	0.0	0.0	0.01025063837605218
SPSC_biopsy1_s_024um_00102_00122-1	0.005006758740901359	0.3859522637712629	0.17255508736855807	0.04864769485320872	0.15347549015319703	0.0	0.0	0.20015628064690552	0.0	0.018552855367654476	0.0	0.0	0.0023953655770690497	0.016414694748518664	0.0
SPSC_biopsy1_s_024um_00144_00157-1	0.8224098298315632	0.0	0.0	0.0	0.018286106961200557	0.0	0.0	0.0	0.0	0.00013716506239065172	0.07448489308475456	0.051923520069528016	0.007934813987176994	0.0	0.005667259669284026
SPSC_biopsy1_s_024um_00069_00104-1	0.0	0.0	0.08896987231353053	0.0	0.0	0.0	0.0	0.0	0.02805075739388654	0.21363520633200242	0.07623498399688985	0.9794525509266837	0.0	0.0	0.021577696563776397
SPSC_biopsy1_s_024um_00111_00128-1	0.0	0.259808259988604	0.1000478986034218	0.2455119378694673	0.13234555962050687	0.18924155575161403	0.0	0.0	0.009135499485794828	0.08147296698429174	0.0	0.0	0.0	0.004417553719112132	0.0
SPSC_biopsy1_s_024um_00117_00140-1	0.0	0.39429799272388855	0.07717030422111781	0.25590211602479607	0.15253967333348428	0.0	0.0	0.014940847976929383	0.03518353543037535	0.03629763318337549	0.004357919552352735	0.0	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00167_00183-1	0.0	0.007551105938686653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.973324913400067	0.454780960375837	0.0
